company,sentence,predicted_esg,semantic_score,human_label,final_esg_prediction,sentiment,sentiment_score,topic,topic_keywords
sap-2023-integrated-report.pdf,"we report on our contribution to the un sustainable development goals (sdgs) and have embedded the recommended disclosures of the task force on climate-related financial disclosures (tcfd), of the sustainability accounting standards board (sasb) standards, and of the world economic forum (wef) stakeholder capitalism metrics.",E,0.441977944,G,G,neutral,0.8202716112136841,25,disclosures | financial | tcfd | task | force
TUI Group_sustainability-2023.pdf,"we aim to achieve net-zero emissions in our operations and along our supply chain by 2050 and the executive board tioning to sustainable, regenerative agriculture.",E,0.528143405,E,E,positive,0.5770517587661743,0,zero | net | roadmap | by | emissions
TUI Group_sustainability-2023.pdf,"considerably reduce our environmental impact in the fields of water, energy and waste.",E,0.519692003,E,E,neutral,0.5830813646316528,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"in order to protect our planet, we are planning developments in june 2023, the government of cape verde, tui group and the tui care foundation signed a memorandum to change how we use natural resources and to become a circular business.",E,0.259428636,E,E,positive,0.6519066095352173,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,"the focus is on strengthening voluntary climate commitments declaration of tui group local supply chains, expanding educational programmes about the environment and sustainable tourism, and climate change is a pressing global challenge.",E,0.319125671,E,E,positive,0.5197848081588745,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,"for 30 years, we have been committed to reducing our environ- 104 annual financial promoting renewable energies.",E,0.434753861,E,E,negative,0.5092766880989075,39,carbon | footprints | track | committed | own
TUI Group_sustainability-2023.pdf,"the sbti is a joint initiative of the carbon disclosure project (cdp), the united nations’ global compact, the world resources institute (wri) and the world wide fund for nature (wwf).",E,0.26375407,E,G,neutral,0.8994991779327393,42,sbti | initiative | targets | approved | science
TUI Group_sustainability-2023.pdf,"corporate governance consolidated financial in accordance with the sbti methods, emissions from tui group’s airline, cruises and hotels account for 99 % statements and notes of our emissions.",G,0.395537257,E,G,neutral,0.9241868853569031,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,roadmaps for a significant reduction in emissions have been drawn up for each of our three business areas.,E,0.276204526,E,E,positive,0.6327693462371826,29,emissions | ghg | scopes | reductions | scope
TUI Group_sustainability-2023.pdf,"in addition, 40 e-charging stations were under construction in the financial year 2 • reduction of absolute co e-emissions from tui’s cruise business – 27.5 % by 20301 under review in order to promote sustainable mobility.",E,0.296180206,E,E,positive,0.8961178064346313,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,24 tui group strategy 2 • reduction of absolute co e-emissions from tui hotels&resorts (owned) – 46.2 % by 20302 28 corporate profile 2 our current footprint 35 risk report 1 b ase year 2019.,E,0.326528012,E,E,neutral,0.823505699634552,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"in addition to carbon dioxide (co 2), these take into account the in financial year 2023, tui group’s total absolute emissions were largely stable year-on-year at an increase 55 overall assessment by other five climate-impacting greenhouse gases according to the kyoto protocol: methane (ch4), nitrous oxide (n2o), hydrofluorocarbons of 1 %.",E,0.352039498,E,E,positive,0.94942706823349,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,scope 3 emissions reflect the developments 2 b ase year 2019.,E,0.256569743,E,E,neutral,0.9511370062828064,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"81 non-financial group declaration of tui group airline, cruise and hotel ghg emissions figures published in the fy23 non-financial group declaration do not 104 annual financial carbon dioxide emissions (co) match the scope, boundaries or reporting methodology of our science-based targets.",E,0.286228912,E,E,neutral,0.9066789150238037,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,86 [page 7] contents sustainable aviation fuels (saf) play a crucial role in reducing aviation emissions and are hence a key part of energy usage by business area our emission reduction roadmap to further improve airline carbon efficiency by 2030.,E,0.339208483,E,E,positive,0.6388566493988037,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,"the partnership with cepsa will focus on saf fuels report airlines 17,202,638 17,655,179 – 2.6 generated from raw materials such as used cooking oils, non-food animal waste and biodegradable waste 24 tui group strategy cruises 3,507,396 2,962,423 + 18.4 from various industries.",E,0.292462825,E,E,neutral,0.9408425092697144,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,"this will make it possible to reduce aircraft emissions by up to 80 % compared to hotels 1,762,992 1,599,057 + 10.3 conventional jet fuel.",E,0.286599027,E,E,positive,0.866826593875885,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,"28 corporate profile major premises / shops 59,651 60,036 – 0.6 35 risk report ground transport 61,087 55,311 + 10.4 in 2023, relative carbon emissions across our airlines decreased by 3.9 %.",E,0.252596557,E,E,negative,0.7971892952919006,45,co | equivalents | airlines | figures | impacting
TUI Group_sustainability-2023.pdf,and report on expected developments more efficient flying specific emissions are additionally shown in the form of co equivalents (co e).,E,0.276988893,E,E,neutral,0.7698348164558411,45,co | equivalents | airlines | figures | impacting
TUI Group_sustainability-2023.pdf,"apart from carbon dioxide 59 business review 2 2 we already operate one of europe’s most carbon-efficient airlines and aim to continually enhance our environ- (co), these include the other five greenhouse gases impacting the climate as listed in the kyoto protocol: 81 non-financial group 2 mental performance.",E,0.372900418,E,E,neutral,0.5999124646186829,45,co | equivalents | airlines | figures | impacting
TUI Group_sustainability-2023.pdf,"our methane (ch), nitrous oxide (n o), hydro-fluorocarbons (hfcs), perfluorocarbons (pfcs) and sulphur declaration of tui group 4 2 emission reduction roadmap for our aircraft fleet comprises the following measures: additional capex on hexafluoride (sf).",E,0.303100705,E,E,neutral,0.8860520124435425,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,"104 annual financial 6 modern carbon-efficient aircraft, efficiency enhancement through operational measures and investments in statements of tui ag sustainable aircraft fuels (saf).",E,0.342612743,E,E,positive,0.7669340372085571,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,* rpk=revenue passenger kilometer environmental management systems and operational measures play a key role in implementing sustainability and further enhancing tui’s climate efficiency.,E,0.393032401,E,E,positive,0.8838373422622681,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"the following examples illustrate the operational measures implemented to enhance efficiency: • flight operations, for instance single engine taxiing in and out, wind uplinks and optimised climb speeds and profiles • weight reduction, for instance carbon brakes and fly away kit (spare parts and tools) • fight planning optimisation, for instance alternate distance and minimum fuel programme • fuel management system to improve fuel analysis, identification of further savings potential and tracking of savings 87 [page 8] contents in the period under review, the company also successfully completed the first tests on the use of sustainable tui airlines – carbon intensity biofuels, with both hanseatic inspiration and mein schiff 4 successfully operating on biofuel blends on some financial year 2023 voyages.",E,0.35679199,E,E,neutral,0.5474848747253418,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,"the second-generation biofuel, which was bunkered for the first time, is purely plant-based and g co / rpk* 2023 2022 var.",E,0.380053244,E,E,neutral,0.9414498209953308,35,tonnes | co2e | co2 | million | removals
TUI Group_sustainability-2023.pdf,this fuel is virtually free from sulphur oxides and in its pure form report tui airline fleet 61.1 63.6 – 3.9 61.7 offers a co reduction of up to 90 % compared to fossil fuels.,E,0.275347709,E,E,positive,0.8766469359397888,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,use of these advanced emission purification 35 risk report tui fly netherlands 59.6 59.8 – 0.2 60.2 systems goes beyond regulatory requirements.,E,0.255632639,E,E,neutral,0.885848343372345,27,fuel | aircraft | fuels | saf | instance
TUI Group_sustainability-2023.pdf,and report on expected * rpk=revenue passenger kilometre developments we commissioned verifavia to provide assurance on the carbon intensity metrics for financial year 2023 as shown in the above the mein schiff fleet is also setting another milestone for sustainable growth.,E,0.350667417,G,E,positive,0.741447389125824,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,the airline carbon data methodology document and the full assurance report are available at www.tuigroup.com/en-en/responsibility/sustainability/reporting-downloads construction in the meyer turku shipyard in finland.,E,0.315439273,E,E,neutral,0.948421835899353,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,the focus is on compliance with high maritime environ- 81 non-financial group mental standards by optimising the design in terms of energy efficiency and the use of modern technologies declaration of tui group more sustainable cruising to improve sustainability.,E,0.268839359,E,E,positive,0.5996477007865906,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,statements of tui ag of-the-art technology to reduce air emissions and in operational efficiency.,E,0.2567368,E,E,positive,0.7721458673477173,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"underwater coatings, on-board seawater desalination systems to make drinking water and biological sewage treatment systems for wastewater.",E,0.283993333,E,E,neutral,0.9377539753913879,36,water | sdg | we | agriculture | reduce
TUI Group_sustainability-2023.pdf,"a smart energy management system, efficient air conditioning, innovative lighting in financial year 2023, relative co emissions in the cruises segment declined by around 24 %.",E,0.295067506,E,E,negative,0.9445698857307434,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"this was due 2 controls and the use of exhaust heat from the engines contribute to a significant reduction in the carbon to a significant increase in load factors, as the previous year’s figures were more strongly impacted by the footprint compared with vessels not equipped with those technologies.",E,0.335781415,E,E,positive,0.7834559679031372,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"the amount of waste per cruise passenger night decreased by around 23 % to 8 litres, with freshwater consumption up by around 24 % to 46 litres.",E,0.325912077,E,E,negative,0.802967369556427,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"88 [page 9] contents we continued to drive forward the use of photovoltaic systems in our hotels to promote sustainable power cruises – carbon intensity, fresh water and waste generation.",E,0.416795313,E,E,positive,0.6500802040100098,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"% combined management report carbon dioxide (co) – relative, kg / cruise passenger night 101 132 – 23.7 our hotels made further inroads towards a better ecological footprint in terms of emissions, water consumption 2 24 tui group strategy fresh water – relative, litre / cruise passenger night 46 37 + 24.2 and waste production.",E,0.43584752,E,E,positive,0.876136302947998,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,this is the result of continual measures to improve our environmental performance total water – litre / cruise passenger night 301 321 – 6.1 alongside higher customer numbers and occupancy levels as the pandemic subsided.,E,0.29199785,E,E,positive,0.958704948425293,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"28 corporate profile waste – relative, litre / cruise passenger night 8.2 10.6 – 22.9 35 risk report 55 overall assessment by hotels – carbon intensity, fresh water and waste the executive board and report on expected environmental protection in our hotels 2023 2022 var.",E,0.448594987,E,E,neutral,0.9216654300689697,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,% our hotels and hotel partners continue to focus on promoting the sustainability transformation across their developments operations.,E,0.252324223,E,E,positive,0.7206470370292664,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"emission reductions remain our key priority, and we have prepared comprehensive fresh water – litre / guest night 478 494 – 3.4 81 non-financial group roadmaps and defined targets for 2030 for our hotels & resorts segment.",E,0.453394413,E,E,neutral,0.6178544759750366,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"waste – relative kg / guest night 1.7 1.9 – 7.5 104 annual financial statements of tui ag our hotel portfolio is still growing and many of our hotels use green technology in order to improve their 1 previous year adjusted due to inclusion of refrigerant gases 107 information required 2 includes water for domestic, pool and irrigation purposes sustainability performance.",E,0.427507072,E,E,positive,0.8762747645378113,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"the generation of renewable energies from solar and wind power is a key element under takeover law of the emission reduction roadmaps for our hotels, alongside efficiency measures delivered through hotel 110 tui share refurbishment and standard-setting for new buildings.",E,0.308763742,E,E,neutral,0.6397366523742676,23,night | hotels | cruise | relative | passenger
TUI Group_sustainability-2023.pdf,"circular economy: reduce, reuse, recycle one of our core planet targets is to work towards a circular business model.",E,0.276439206,E,E,neutral,0.8144255876541138,41,circular | economy | compatible | construction | guidelines
TUI Group_sustainability-2023.pdf,the concept of a circular economy sustainable construction is an important tool for saving energy and cutting carbon emissions from hotels.,E,0.350280344,E,E,neutral,0.6825360059738159,41,circular | economy | compatible | construction | guidelines
TUI Group_sustainability-2023.pdf,"the goal is to keep resources and materials corporate governance the financial year under review, the hotels & resorts segment published green building guidelines for the in the loop for as long as possible and prevent waste from arising in the first place.",E,0.341468751,E,G,neutral,0.7925395369529724,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,the guidelines cover the key factors for reducing the ecological tui has entered into circular economy commitments focused on changing the way we operate and use footprint of construction and refurbishment projects and paring back water and energy consumption.,E,0.433713998,E,E,neutral,0.5014305710792542,41,circular | economy | compatible | construction | guidelines
TUI Group_sustainability-2023.pdf,order to capture relevant information about their sustainability performance so as to track and measure the guidelines were reviewed by external experts from the fraunhofer iao institute.,E,0.304296493,G,G,neutral,0.8599600791931152,13,report | nonfinancial | sustainability | reporting | gri
TUI Group_sustainability-2023.pdf,"as part of our efforts to become a circular business, we joined the sustainable transformation group on circular economy, coordinated by the antwerp management school and part of the ellen macarthur f or more information on the topic, please refer to: tui green building guidelines (online version): https://mediacenter.tui-info.",E,0.348658961,E,E,neutral,0.8918319344520569,41,circular | economy | compatible | construction | guidelines
TUI Group_sustainability-2023.pdf,"com/onlinekataloge/index.php?catalog=tui_greenbuildingguideline_gj2023_f#page_1 in the reporting period, for example, tui’s cruise companies supported the circular economy and the careful our tui global hotel awards 2023 placed a particular emphasis on sustainability.",E,0.362294904,E,E,positive,0.6102932691574097,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,the award included categories and sustainable use of resources.,E,0.507082343,E,E,neutral,0.7268883585929871,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,the winners in these categories are selected by an external committee where the focus was on sustainable design.,E,0.328280111,G,G,neutral,0.9043805599212646,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"in 2023, tui also granted an award for sustainability innovation.",E,0.345112323,E,E,positive,0.8647935390472412,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,"furniture no longer hotels & resorts was recognised for introducing new, sustainable technologies.",E,0.309193927,E,E,positive,0.819434404373169,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"report at tui, we have worked hard for many years to reduce plastic items in our business operations and identify the project has three strategic pillars: ‘regenerate the natural environment’, ‘strengthen social development 24 tui group strategy alternatives.",E,0.273776647,E,E,neutral,0.7330474257469177,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,the implementation of the initiative is headed by the un world tourism organisation (unwto) of the co-lab is to collaborate with the local tourism industry and international partners in developing 35 risk report and the united nations’ environmental programme (unep) in cooperation with the ellen macarthur foundation specific solutions and implementing them in rhodes.,E,0.269821018,E,G,neutral,0.7350248694419861,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"and report on expected developments protecting biodiversity sustainable rail travel 59 business review we support the nature positive vision for travel and tourism approach adopted by the world travel & tourism following the positive experience gained in the netherlands, tui increasingly offers rail travel to provide 81 non-financial group council (wttc), promoting nature conservation in order to halt and reverse biodiversity loss by 2030.",E,0.399052852,E,E,positive,0.7898392677307129,30,gstc | tourism | criteria | travel | experiences
TUI Group_sustainability-2023.pdf,we sustainable overnight trips to the holiday destinations.,E,0.293967443,E,E,neutral,0.9152233600616455,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,107 information required promoting certification under takeover law tui audits its suppliers in accordance with animal welfare guidelines.,G,0.294532895,G,G,neutral,0.9456746578216553,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"we continue to carry out our checks, tui promotes social and environmental standards through certification.",G,0.275642633,G,G,neutral,0.8010789752006531,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,we expect our hotels and hotel 110 tui share which comply with the latest version of the abta (global animal welfare guidance for animals in tourism) partners to obtain sustainability certification from independent organisations.1 this process involved a guidelines.,E,0.284730451,G,G,neutral,0.7801372408866882,30,gstc | tourism | criteria | travel | experiences
TUI Group_sustainability-2023.pdf,council (gstc) and hence engages in good social and environmental practice.,E,0.260761142,E,G,positive,0.6502642631530762,30,gstc | tourism | criteria | travel | experiences
TUI Group_sustainability-2023.pdf,"the gstc criteria are the estab- corporate governance lished global standard for sustainable tourism and cover four main aspects: effective sustainability planning, consolidated financial maximising social and economic benefits for local communities, valuing cultural heritage, and reducing negative statements and notes progress – accelerate the transformation impacts on the environment.",E,0.339238882,E,E,neutral,0.8412632942199707,30,gstc | tourism | criteria | travel | experiences
TUI Group_sustainability-2023.pdf,sustainability also plays a key role in our holiday experiences.,E,0.310592979,E,E,neutral,0.902658224105835,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"to assess sustainability, we were one of the by leveraging our scale, we aim to increase the positive social and environmental impact of the holiday first tourism companies to start applying the gstc criteria to individual tours and activities within the tui experiences we offer.",E,0.272732794,E,E,positive,0.7376805543899536,30,gstc | tourism | criteria | travel | experiences
TUI Group_sustainability-2023.pdf,we strive to be sustainability leaders in everything we do.,E,0.347827643,G,G,neutral,0.769483208656311,21,we | values | ambitions | 360degree | make
TUI Group_sustainability-2023.pdf,"by the end of the financial year, a total of 1420 experiences goal for 2030 is to have 20 million customers per year choosing a green & fair hotel or excursion that meets had been certified in accordance with the gstc criteria.",E,0.264645457,E,E,neutral,0.787825345993042,30,gstc | tourism | criteria | travel | experiences
TUI Group_sustainability-2023.pdf,the strict criteria of the global sustainable tourism council.,E,0.295881509,E,E,neutral,0.9176704287528992,30,gstc | tourism | criteria | travel | experiences
TUI Group_sustainability-2023.pdf,we offer hybrid working models in order to 81 non-financial group give our employees and future talents greater flexibility about where and when they work.,S,0.387101643,S,S,neutral,0.8461543917655945,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,"107 information required issues such as sustainability, health and workplace safety.",S,0.336374064,S,S,neutral,0.9307360053062439,11,safety | health | 10 | occupational | and
TUI Group_sustainability-2023.pdf,"the sustainability section of the platform serves under takeover law in particular to share knowledge, experience and information on various matters, including successful sustain- moreover, employees increasingly attach importance to diversity, a sense of belonging and greater wellbeing.",S,0.356965482,S,G,neutral,0.7883439064025879,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,tui responds to these expectations in order to acquire and retain talent in a highly competitive labour market and provide a positive employee experience.,S,0.256346106,S,S,positive,0.8481295108795166,40,retain | identity | labour | tui | market
TUI Group_sustainability-2023.pdf,"green it award corporate governance in 2023, tui launched new awards to recognise the sustainability commitment of its more than 2,000 it against this backdrop, we have developed our people strategy.",E,0.398760402,S,G,positive,0.8472970128059387,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,statements and notes energy savings and the promotion of global sustainability goals through technological solutions.,E,0.432151198,E,E,positive,0.706655740737915,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,technology is an integral part of tui’s sustainability agenda.,E,0.286854148,E,E,neutral,0.8835987448692322,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,in addition to anchoring sustain- inclusive: we acknowledge difference and bring global and local teams together.,S,0.283667057,S,S,neutral,0.662934422492981,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,"ability in our brand essence and providing a marketing toolkit on sustainability for our companies, we have created a label to identify more sustainable products.",E,0.346183478,E,E,positive,0.50133216381073,21,we | values | ambitions | 360degree | make
TUI Group_sustainability-2023.pdf,"91 [page 12] contents in the period under review, the implementation of our single hr it platform tui people progressed further.",S,0.283488201,G,G,positive,0.9123179912567139,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,"in the second quarter of the reporting period, the hr core system was rolled out to the combined management tui musement segment.",S,0.255645811,G,G,neutral,0.8599590063095093,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,"28 corporate profile 35 risk report moreover, we rolled out the tui esafe to several companies in germany during financial year 2023.",G,0.291894853,G,G,neutral,0.882644772529602,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"developments 59 business review digital diversity, so that we can measure our performance, we present relevant hr metrics in dashboards and make them 81 non-financial group transformation equity & available to the operational units.",S,0.283070892,S,G,neutral,0.8430106043815613,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,"declaration of tui group inclusion 104 annual financial enable growth statements of tui ag in order to retain our employees and recruit new people in a challenging labour market, we have initiated a 107 information required range of measures to secure internal and external talent succession.",S,0.311057709,S,S,positive,0.8267068266868591,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"they extend to all members of corporate governance experience tui’s executive board, all top management functions, executives and business-critical roles.",G,0.363137564,G,G,neutral,0.9391950964927673,3,tui | group | agenda | sustainability | page
TUI Group_sustainability-2023.pdf,"in addition, succession planning reports are submitted to the executive board at regular intervals.",G,0.270115809,G,G,neutral,0.948399007320404,1,board | supervisory | the | management | executive
TUI Group_sustainability-2023.pdf,"simplification, harmonisation, focus our hr activities must be aligned to the principles of simplification, harmonisation and focus.",S,0.28490855,G,S,neutral,0.924691379070282,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,"processes are in the completed financial year, we successfully introduced the first group-wide employer value proposition being harmonised, standardised and transparently communicated across the globe so as to create synergies (evp).",S,0.308251548,S,G,positive,0.827294647693634,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,the evp describes tui’s identity as an employer and sums up its key strengths and usps.,S,0.253325194,S,S,neutral,0.8375704288482666,40,retain | identity | labour | tui | market
TUI Group_sustainability-2023.pdf,a research-based framework to retain and win our current employees and future talents and has a positive impact on perceptions of tui in the labour market.,S,0.267350048,S,S,positive,0.9053846597671509,40,retain | identity | labour | tui | market
TUI Group_sustainability-2023.pdf,this is achieved via the employer branding measures we have also realigned our internal hr structure to match that principle.,S,0.300847101,G,G,neutral,0.7106717228889465,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,"in addition to the existing hr business based on our evp, which puts people first.",S,0.361035347,S,S,neutral,0.8041741847991943,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,"our evp “let’s tui it” was initially introduced in-house to inform partner and hr services structures, local teams were pooled in four global centres of expertise (coes) in the our employees about the relevance of the topic, promote employee retention and encourage people to reporting period, established for the fields of reward, hr systems & people analytics, talent acquisition and recommend tui as an employer.",S,0.324031114,S,S,neutral,0.7579687833786011,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,more than 200 employees have volunteered to take part.,S,0.333477397,S,S,neutral,0.517591118812561,17,employees | employee | hours | proportion | volunteer
TUI Group_sustainability-2023.pdf,our employer branding campaign has our goal is to support and promote the wellbeing of our employees.,S,0.256197273,S,S,neutral,0.6714849472045898,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,this includes welcoming and leveraging diversity.,S,0.419249947,S,S,neutral,0.7761032581329346,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,28 corporate profile people & culture: our goal is to recruit and promote the best talents worldwide in order to have a diverse 35 risk report positive employee experience workforce.,S,0.335054159,S,S,positive,0.7068459391593933,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,55 overall assessment by we want to create an environment where people like to work.,S,0.273650394,S,S,positive,0.5098099708557129,17,employees | employee | hours | proportion | volunteer
TUI Group_sustainability-2023.pdf,"we are seeking to create a culture of community: we enter into global and external partnerships enabling us to be perceived as a diverse and developments trust, offering flexibility for our employees.",S,0.293222964,S,S,positive,0.8394984602928162,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,"the core statement of that vision is: work is what we live and do, inclusive brand, promoting diversity and inclusion beyond tui.",S,0.438187591,S,S,neutral,0.7336055636405945,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,to enhance the appeal of data science for female and diverse professionals.,S,0.251732021,S,S,positive,0.525387704372406,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,"we also promote the diversity 104 annual financial in the financial year under review, around 1,260 employees participated in tui workwide with an average of internal networks with different interests, such as lgbtqi+ and religion, within the framework of diversity, statements of tui ag stay of 8 days.",S,0.366882503,S,S,neutral,0.8823612332344055,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,"our goal is to listen to our employees regularly, diversity-related content has been shared on tui’s intranet, in the tui learning lounge and in our leadership 110 tui share measuring their commitment and growing it in a sustained manner.",S,0.364071033,S,S,positive,0.6567587852478027,28,hr | evp | employer | period | tui
TUI Group_sustainability-2023.pdf,we focus on three different international women’s day and pride month.,S,0.250169277,S,S,neutral,0.9324232339859009,38,women | gender | sep | meeting | diversity
TUI Group_sustainability-2023.pdf,"with tui’s global employment statement and as a signatory to the un global compact, we have made clear commitments: we do not accept any discrimination based on nationality or ethnicity, sex, gender identity, at the end of august 2023, we rolled out our new tuigether+ survey, again giving our employees the oppor- sexual orientation, marital status, religion, world view, disability, age or social origin.",S,0.324021627,S,S,neutral,0.8273187875747681,40,retain | identity | labour | tui | market
TUI Group_sustainability-2023.pdf,93 [page 14] contents in financial year 2023 we monitored a number of diversity-related indicators.,S,0.329917212,S,S,neutral,0.861975371837616,8,inclusion | equity | diversity | diverse | promote
TUI Group_sustainability-2023.pdf,the proportion of women on the senior in % 30 sep 2023 30 sep 2022 target 2023 combined management leadership team remained constant.,S,0.251204833,S,S,neutral,0.7972593307495117,38,women | gender | sep | meeting | diversity
TUI Group_sustainability-2023.pdf,"report tui ag 24 tui group strategy supervisory board 45 45 30 tui group proportion of women in leadership 2019 – 2023 in % executive board 1 woman 1 woman at least 28 corporate profile 1 woman 35 risk report 40 first management level below executive board 14 21 25 55 overall assessment by second management level below executive board 30 24 30 36 the executive board tui deutschland and report on expected 35 33 33 supervisory board 42 33 30 developments executive board 33 33 25 59 business review 33 first management level below executive board 39 35 30 29 29 81 non-financial group 30 28 second management level below executive board 41 43 40 declaration of tui group 29 29 tui fly 104 annual financial supervisory board 42 25 30 statements of tui ag 25 27 26 27 executive board 0 0 20 107 information required first management level below executive board 0 0 30 under takeover law second management level below executive board 38 41 40 110 tui share 20 17 17 20 for germany (tui ag, tui deutschland, tui fly), targets covering the period to 2023 had been fixed in financial corporate governance 15 year 2020 under a voluntary commitment adopted in accordance with the statutory provisions of the consolidated financial german stock corporation act (aktg) and the german limited liability companies act (gmbhg).",G,0.308215022,S,G,neutral,0.8657902479171753,-1,and | the | of | in | to
TUI Group_sustainability-2023.pdf,see declaration in the corporate governance report on page 130.,G,0.37978357,G,G,neutral,0.9303689002990723,6,governance | corporate | code | blueprint | german
EON_GB23_engl_gesamt_final.pdf,in short: more sustainable.,E,0.413897861,E,E,neutral,0.7816711068153381,34,must | more | solving | went | ultimately
EON_GB23_engl_gesamt_final.pdf,"this includes energy intelligent platforms that control complex energy and sales, which offers a wide range of green electricity and data flows and provide customers with new options for green gas tariffs, as well as our solutions business, which dealing with energy.",E,0.285998527,E,E,neutral,0.8320503234863281,-1,and | the | of | in | to
EON_GB23_engl_gesamt_final.pdf,"without distribution networks there provides innovative, sustainable, and digital products and can be no energy transition and no climate protection.",E,0.383191519,E,E,neutral,0.9234232902526855,26,digital | built | no | positive | into
